Id,Requester id,Group,Status,Priority,Via,Created at,Updated at,Assigned at,Initially assigned at,Solved at,Resolution time,Satisfaction Score,Reopens,Replies,First reply time in minutes within business hours,First resolution time in minutes,First resolution time in minutes within business hours,Full resolution time in minutes,Full resolution time in minutes within business hours,Requester wait time in minutes,Requester wait time in minutes within business hours,Manual Tagging of Categories [list]
305399,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-24 19:34:00,2023-04-24 18:57:00,2023-04-24 18:57:00,2023-04-24 19:34:00,157.0,Offered,0,0,478.0,9394.0,4955.0,9394.0,4955.0,9395.0,4955.0,-
305400,7290782742045,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 17:05:00,2023-04-19 17:05:00,2023-04-19 17:05:00,34.0,Offered,0,1,1205.0,2045.0,1205.0,2045.0,1205.0,2045.0,1205.0,-
305401,8399235833501,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-28 06:01:00,2023-04-19 08:51:00,2023-04-19 08:51:00,2023-04-29 09:52:00,267.0,Offered,0,2,720.0,16013.0,7973.0,16013.0,7973.0,1551.0,720.0,-
305402,7998066598941,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-22 06:00:00,2023-04-23 23:01:00,2023-04-23 23:01:00,2023-04-23 23:01:00,136.0,Offered,0,1,4320.0,8162.0,4320.0,8162.0,4320.0,8162.0,4320.0,-
305403,8221835621533,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 06:10:00,2023-04-24 12:08:00,2023-04-24 12:08:00,2023-04-24 12:08:00,149.0,Offered,0,1,4509.0,8948.0,4509.0,8948.0,4509.0,8948.0,4509.0,-
305404,6721632937629,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-03 23:09:00,2023-05-05 15:58:00,2023-05-05 15:58:00,2023-06-03 23:09:00,1120.0,Offered,0,0,478.0,67209.0,33840.0,67209.0,33840.0,67208.0,14678.0,-
305405,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-20 10:00:00,2023-04-20 10:00:00,2023-04-20 10:00:00,2023-04-20 10:00:00,51.0,Offered,0,0,478.0,3060.0,1501.0,3060.0,1501.0,3060.0,1501.0,-
305406,8820694996765,Endorsements,Pending,Low,Mail,2023-04-18 07:00:00,2023-04-18 13:18:00,2023-04-18 13:18:00,2023-04-18 13:18:00,2023-04-20 10:00:00,96.0,Offered,0,1,259.0,4299.0,2154.0,5751.0,2880.0,378.0,259.0,-
305407,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-19 22:14:00,2023-04-19 22:14:00,2023-04-19 22:14:00,2023-04-19 22:14:00,39.0,Offered,0,0,478.0,2354.0,1440.0,2354.0,1440.0,2354.0,1440.0,-
305408,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-18 18:48:00,2023-04-18 18:45:00,2023-04-18 18:45:00,2023-04-18 18:48:00,12.0,Offered,0,0,478.0,709.0,589.0,709.0,589.0,709.0,589.0,-
305409,7305830931869,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-25 06:10:00,2023-04-19 17:50:00,2023-04-19 17:50:00,2023-04-26 18:04:00,203.0,Offered,0,2,1251.0,12184.0,6304.0,12184.0,6304.0,2090.0,1251.0,-
305410,7302585170077,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 14:43:00,2023-04-19 14:43:00,2023-04-19 14:43:00,32.0,Offered,0,1,1064.0,1903.0,1064.0,1903.0,1064.0,1903.0,1064.0,-
305411,7275128583837,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-19 06:12:00,2023-04-18 18:45:00,2023-04-18 18:45:00,2023-04-20 12:21:00,53.0,Offered,0,2,589.0,3201.0,1641.0,3201.0,1641.0,708.0,588.0,-
305412,7252411105949,Endorsements,Pending,Low,Mail,2023-04-18 07:00:00,2023-04-26 16:05:00,2023-04-26 15:59:00,2023-04-26 15:59:00,2023-04-20 12:21:00,96.0,Offered,0,1,6186.0,4299.0,2154.0,5751.0,2880.0,12065.0,6186.0,-
305413,7302064226717,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-19 18:31:00,2023-04-19 18:31:00,2023-04-21 11:55:00,77.0,Offered,0,2,1292.0,4615.0,2336.0,4615.0,2336.0,2131.0,1292.0,-
305414,7234652287133,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 06:10:00,2023-04-24 10:36:00,2023-04-24 10:36:00,2023-04-24 10:36:00,148.0,Offered,0,1,4417.0,8856.0,4417.0,8856.0,4417.0,8856.0,4417.0,-
305415,9200988301853,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-18 10:54:00,2023-04-18 10:54:00,2023-04-21 14:56:00,80.0,Offered,0,2,115.0,4796.0,2516.0,4796.0,2516.0,234.0,115.0,-
305416,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 16:38:00,2023-04-21 16:38:00,2023-04-21 16:38:00,82.0,Offered,0,0,478.0,4898.0,2619.0,4898.0,2619.0,4898.0,2619.0,-
305417,7302568512413,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-22 06:00:00,2023-04-23 23:27:00,2023-04-23 23:27:00,2023-04-23 23:27:00,136.0,Offered,0,1,4320.0,8187.0,4320.0,8187.0,4320.0,8187.0,4320.0,-
305418,7302583548957,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-18 11:38:00,2023-04-18 11:38:00,2023-04-19 13:00:00,30.0,Offered,0,1,960.0,1800.0,960.0,1800.0,960.0,1800.0,960.0,-
305419,7976872408989,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-26 06:09:00,2023-04-27 15:13:00,2023-04-27 15:13:00,2023-04-27 15:13:00,224.0,Offered,0,1,6854.0,13453.0,6854.0,13453.0,6854.0,13453.0,6854.0,-
305420,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-26 14:59:00,2023-04-26 14:59:00,2023-04-26 14:59:00,2023-04-26 14:59:00,200.0,Offered,0,0,478.0,11999.0,6119.0,11999.0,6119.0,11999.0,6119.0,-
305421,7308580753565,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 21:44:00,2023-04-19 21:44:00,2023-04-19 21:44:00,39.0,Offered,0,1,1440.0,2324.0,1440.0,2324.0,1440.0,2324.0,1440.0,-
305422,7223313974557,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-13 09:14:00,2023-04-21 16:36:00,2023-04-21 16:36:00,2023-06-13 09:14:00,1346.0,Offered,0,1,40334.0,80774.0,40334.0,80774.0,40334.0,80774.0,14678.0,-
305423,7240445277085,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-07 14:58:00,2023-04-18 17:41:00,2023-04-18 17:41:00,2023-06-07 14:58:00,1208.0,Offered,0,2,521.0,72478.0,36358.0,72478.0,36358.0,641.0,521.0,-
305424,6721632937629,Endorsements,Pending,Low,Mail,2023-04-18 07:00:00,2023-04-27 09:02:00,2023-04-27 08:54:00,2023-04-27 08:54:00,2023-06-07 14:58:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,13082.0,6482.0,-
305425,7303992614941,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-05 18:55:00,2023-04-24 18:59:00,2023-04-24 18:59:00,2023-06-05 18:55:00,1164.0,Offered,0,1,4941.0,69835.0,35155.0,69835.0,35155.0,9381.0,4942.0,-
305426,7305688437533,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-26 06:09:00,2023-04-18 18:45:00,2023-04-18 18:45:00,2023-04-27 12:42:00,222.0,Offered,0,2,590.0,13302.0,6703.0,13302.0,6703.0,710.0,590.0,-
305427,7343579240733,Endorsements,Pending,Low,Mail,2023-04-18 07:00:00,2023-04-26 16:05:00,2023-04-26 15:59:00,2023-04-26 15:59:00,2023-04-27 12:42:00,96.0,Offered,0,1,6185.0,4299.0,2154.0,5751.0,2880.0,12065.0,6186.0,-
305428,7234608793373,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-26 06:09:00,2023-04-27 14:52:00,2023-04-27 14:52:00,2023-04-27 14:52:00,224.0,Offered,0,1,6833.0,13432.0,6833.0,13432.0,6833.0,13432.0,6833.0,-
305429,7303492318365,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-19 18:33:00,2023-04-19 18:33:00,2023-04-21 11:58:00,77.0,Offered,0,2,1293.0,4618.0,2338.0,4618.0,2338.0,2133.0,1293.0,-
305430,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-25 06:10:00,2023-04-26 15:25:00,2023-04-26 15:25:00,2023-04-26 15:25:00,200.0,Offered,0,0,478.0,12025.0,6146.0,12025.0,6146.0,12025.0,6146.0,-
305431,8176129382813,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-19 06:12:00,2023-04-20 10:21:00,2023-04-20 10:21:00,2023-04-20 10:22:00,51.0,Offered,0,2,1522.0,3082.0,1522.0,3082.0,1522.0,3081.0,1522.0,-
305432,8590914946461,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-22 06:00:00,2023-04-23 23:11:00,2023-04-23 23:11:00,2023-04-23 23:11:00,136.0,Offered,0,1,4320.0,8171.0,4320.0,8171.0,4320.0,8171.0,4320.0,-
305433,7302678972189,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-27 06:08:00,2023-04-18 13:15:00,2023-04-18 13:15:00,2023-04-28 17:12:00,250.0,Offered,0,4,255.0,15013.0,7693.0,15013.0,7693.0,988.0,840.0,-
305434,7302583732125,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-23 23:14:00,2023-04-21 16:39:00,2023-04-21 16:39:00,82.0,Offered,0,1,4320.0,4899.0,2619.0,4899.0,2619.0,4899.0,2619.0,-
305435,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-19 21:39:00,2023-04-19 21:39:00,2023-04-19 21:39:00,2023-04-19 21:39:00,39.0,Offered,0,0,478.0,2319.0,1440.0,2319.0,1440.0,2319.0,1440.0,-
305437,7302238747165,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-13 09:12:00,2023-04-21 16:36:00,2023-04-21 16:36:00,2023-06-13 09:12:00,1346.0,Offered,0,1,40333.0,80772.0,40333.0,80772.0,40333.0,80772.0,14678.0,-
305438,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 14:18:00,2023-05-05 15:59:00,2023-05-05 15:59:00,2023-05-23 14:18:00,847.0,Offered,0,0,478.0,50838.0,25519.0,50838.0,25519.0,50838.0,14678.0,-
305439,7235882599197,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-03 06:08:00,2023-04-21 11:08:00,2023-04-21 11:08:00,2023-05-05 09:57:00,411.0,Offered,0,2,720.0,24657.0,12298.0,24657.0,12298.0,910.0,720.0,-
305440,7234652289949,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-25 06:10:00,2023-04-26 17:05:00,2023-04-26 17:05:00,2023-04-26 17:05:00,202.0,Offered,0,1,6245.0,12125.0,6245.0,12125.0,6245.0,12125.0,6245.0,-
305441,7251420247197,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 21:33:00,2023-04-19 21:33:00,2023-04-19 21:33:00,39.0,Offered,0,1,1440.0,2313.0,1440.0,2313.0,1440.0,2313.0,1440.0,-
305442,7302218208797,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 15:31:00,2023-04-19 15:31:00,2023-04-19 15:33:00,33.0,Offered,0,2,1112.0,1953.0,1114.0,1953.0,1114.0,1952.0,1112.0,-
305443,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-24 10:06:00,2023-04-24 10:06:00,2023-04-24 10:06:00,2023-04-24 10:06:00,147.0,Offered,0,0,478.0,8826.0,4387.0,8826.0,4387.0,8826.0,4387.0,-
305444,7317474229789,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-01 06:08:00,2023-05-03 19:52:00,2023-05-03 19:52:00,2023-05-03 19:59:00,373.0,Offered,0,1,11459.0,22379.0,11459.0,22379.0,11459.0,22379.0,11459.0,-
305445,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-28 10:26:00,2023-04-18 11:52:00,2023-04-18 11:52:00,2023-04-28 10:26:00,243.0,Offered,0,0,478.0,14606.0,7287.0,14606.0,7287.0,14607.0,7287.0,-
305446,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-19 22:26:00,2023-04-19 22:26:00,2023-04-19 22:26:00,2023-04-19 22:26:00,39.0,Offered,0,0,478.0,2366.0,1440.0,2366.0,1440.0,2366.0,1440.0,-
305447,7302377665437,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 06:10:00,2023-04-24 12:40:00,2023-04-24 12:40:00,2023-04-24 12:40:00,150.0,Offered,0,1,4541.0,8980.0,4541.0,8980.0,4541.0,8980.0,4541.0,-
305448,7302191440285,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-12 19:56:00,2023-04-21 16:36:00,2023-04-21 16:36:00,2023-06-12 19:56:00,1333.0,Offered,0,1,22468.0,79976.0,40257.0,79976.0,40257.0,4896.0,2616.0,-
305449,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 16:39:00,2023-04-21 16:39:00,2023-04-21 16:39:00,82.0,Offered,0,0,478.0,4899.0,2619.0,4899.0,2619.0,4899.0,2619.0,-
305450,7302619001373,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 17:52:00,2023-04-19 17:52:00,2023-04-19 17:52:00,35.0,Offered,0,2,1252.0,2092.0,1252.0,2092.0,1252.0,2092.0,1252.0,-
305451,7251423275549,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-27 15:02:00,2023-04-21 16:39:00,2023-04-21 16:39:00,82.0,Offered,0,1,6843.0,4899.0,2620.0,4899.0,2620.0,4899.0,2620.0,-
305452,7303161216157,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-12 20:27:00,2023-04-18 12:53:00,2023-04-18 12:53:00,2023-06-12 20:27:00,1333.0,Offered,0,4,234.0,80007.0,40288.0,80007.0,40288.0,4773.0,2494.0,-
305453,7302524430877,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-13 09:11:00,2023-04-21 16:35:00,2023-04-21 16:35:00,2023-06-13 09:11:00,1346.0,Offered,0,1,40332.0,80771.0,40332.0,80771.0,40332.0,80771.0,14678.0,-
305454,7303014669597,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 06:10:00,2023-04-24 12:45:00,2023-04-24 12:45:00,2023-04-24 12:45:00,150.0,Offered,0,1,4545.0,8985.0,4545.0,8985.0,4545.0,8985.0,4545.0,-
305455,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-18 11:59:00,2023-04-18 11:59:00,2023-04-18 11:59:00,2023-04-18 11:59:00,5.0,Offered,0,0,478.0,299.0,180.0,299.0,180.0,299.0,180.0,-
305456,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 16:40:00,2023-04-21 16:40:00,2023-04-21 16:40:00,82.0,Offered,0,0,478.0,4900.0,2621.0,4900.0,2621.0,4900.0,2621.0,-
305457,7224677053213,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 17:59:00,2023-04-19 17:59:00,2023-04-19 17:59:00,35.0,Offered,0,1,1259.0,2099.0,1259.0,2099.0,1259.0,2099.0,1259.0,-
305458,7440716725277,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-27 06:08:00,2023-04-18 13:16:00,2023-04-18 13:16:00,2023-04-28 15:47:00,249.0,Offered,0,2,257.0,14927.0,7607.0,14927.0,7607.0,376.0,257.0,-
305459,7251456661021,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-06 06:12:00,2023-04-28 10:02:00,2023-04-28 10:02:00,2023-05-08 18:52:00,492.0,Offered,0,2,7262.0,29512.0,14992.0,29512.0,14992.0,14582.0,7262.0,-
305460,6721612420893,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-08 15:36:00,2023-04-19 11:02:00,2023-04-19 11:02:00,2023-05-19 14:52:00,752.0,Offered,0,2,848.0,45113.0,21953.0,45113.0,21953.0,1688.0,848.0,-
305461,7302811690909,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-25 12:12:00,2023-04-19 18:01:00,2023-04-19 18:01:00,2023-05-25 12:12:00,893.0,Offered,0,1,1267.0,53592.0,26832.0,53592.0,26832.0,2107.0,1267.0,-
305462,7290782777373,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-25 06:10:00,2023-04-27 14:49:00,2023-04-26 15:24:00,2023-04-26 15:24:00,200.0,Offered,0,1,6829.0,12024.0,6144.0,12024.0,6144.0,12024.0,6144.0,-
305463,7302762763037,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-18 11:55:00,2023-04-18 11:55:00,2023-04-19 13:28:00,30.0,Offered,0,1,989.0,1828.0,989.0,1828.0,989.0,1828.0,989.0,-
305464,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-21 14:27:00,2023-04-21 14:27:00,2023-04-21 14:27:00,2023-04-21 14:27:00,79.0,Offered,0,0,478.0,4767.0,2487.0,4767.0,2487.0,4767.0,2487.0,-
305465,7302375685789,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 17:55:00,2023-04-19 17:55:00,2023-04-19 17:55:00,35.0,Offered,0,1,1255.0,2095.0,1255.0,2095.0,1255.0,2095.0,1255.0,-
305466,7290778561309,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-24 06:09:00,2023-04-25 12:00:00,2023-04-25 12:00:00,2023-04-25 12:00:00,173.0,Offered,0,1,5220.0,10380.0,5220.0,10380.0,5220.0,10380.0,5220.0,-
305467,7303216476445,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-18 11:20:00,2023-04-18 11:20:00,2023-04-21 14:45:00,80.0,Offered,0,2,141.0,4785.0,2505.0,4785.0,2505.0,260.0,141.0,-
305468,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 17:06:00,2023-04-27 08:54:00,2023-04-27 08:54:00,2023-05-18 17:06:00,730.0,Offered,0,0,478.0,43806.0,22086.0,43806.0,22086.0,13082.0,6482.0,-
305469,6721632937629,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-03 23:01:00,2023-05-05 18:14:00,2023-05-05 18:14:00,2023-06-03 23:01:00,1120.0,Offered,0,0,478.0,67201.0,33840.0,67201.0,33840.0,67201.0,14678.0,-
305470,7274538249117,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 14:45:00,2023-04-21 14:45:00,2023-04-21 14:45:00,80.0,Offered,0,1,2506.0,4785.0,2506.0,4785.0,2506.0,4785.0,2506.0,-
305471,8368282607133,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-04 10:21:00,2023-04-21 11:17:00,2023-04-21 11:17:00,2023-05-04 10:21:00,387.0,Offered,0,2,2298.0,23241.0,11602.0,23241.0,11602.0,4593.0,2314.0,-
305472,7309456434205,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-19 18:35:00,2023-04-19 18:35:00,2023-04-21 12:09:00,77.0,Offered,0,2,1296.0,4629.0,2350.0,4629.0,2350.0,2135.0,1296.0,-
305473,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-05 14:35:00,2023-05-05 14:35:00,2023-05-05 14:35:00,2023-05-05 14:35:00,416.0,Offered,0,0,478.0,24935.0,12575.0,24935.0,12575.0,24935.0,12575.0,-
305474,7234652289309,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-22 06:00:00,2023-04-23 23:30:00,2023-04-23 23:30:00,2023-04-23 23:30:00,137.0,Offered,0,1,4320.0,8190.0,4320.0,8190.0,4320.0,8190.0,4320.0,-
305476,7302857954461,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-23 06:10:00,2023-04-24 14:37:00,2023-04-24 14:37:00,2023-04-24 14:37:00,152.0,Offered,0,1,4657.0,9097.0,4657.0,9097.0,4657.0,9097.0,4657.0,-
305477,7303601395485,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-01 06:08:00,2023-04-18 17:26:00,2023-04-18 17:26:00,2023-05-03 18:58:00,372.0,Offered,0,4,506.0,22318.0,11399.0,22318.0,11399.0,1668.0,828.0,-
305478,8563208462109,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-06-06 06:12:00,2023-05-05 18:15:00,2023-05-05 18:15:00,2023-05-08 17:36:00,491.0,Offered,0,1,14917.0,29437.0,14917.0,29437.0,14917.0,29437.0,14678.0,-
305479,7303602409373,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 11:37:00,2023-04-19 11:37:00,2023-04-19 11:37:00,29.0,Offered,0,1,878.0,1717.0,878.0,1717.0,878.0,1717.0,878.0,-
305480,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 16:41:00,2023-04-21 16:41:00,2023-04-21 16:41:00,82.0,Offered,0,0,478.0,4901.0,2622.0,4901.0,2622.0,4901.0,2622.0,-
305481,9923266719773,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-17 06:10:00,2023-04-18 18:04:00,2023-04-18 18:04:00,2023-04-18 18:04:00,11.0,Offered,0,1,545.0,665.0,545.0,665.0,545.0,665.0,545.0,-
305482,7234608809117,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-18 06:08:00,2023-04-19 21:57:00,2023-04-19 21:57:00,2023-04-19 21:57:00,39.0,Offered,0,1,1440.0,2337.0,1440.0,2337.0,1440.0,2337.0,1440.0,-
305483,6721632937629,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-06-13 09:10:00,2023-04-21 16:35:00,2023-04-21 16:35:00,2023-06-13 09:10:00,1346.0,Offered,0,0,478.0,80770.0,40330.0,80770.0,40330.0,4895.0,2615.0,-
305484,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-18 10:18:00,2023-04-18 10:18:00,2023-04-18 10:18:00,2023-04-18 10:18:00,3.0,Offered,0,0,478.0,198.0,79.0,198.0,79.0,198.0,79.0,-
305485,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-04-26 16:27:00,2023-04-26 16:27:00,2023-04-26 16:27:00,2023-04-26 16:27:00,201.0,Offered,0,0,478.0,12088.0,6208.0,12088.0,6208.0,12088.0,6208.0,-
305486,7234652288669,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-18 18:45:00,2023-04-18 18:45:00,2023-04-21 12:14:00,77.0,Offered,0,2,591.0,4634.0,2355.0,4634.0,2355.0,711.0,591.0,-
305487,7251409889437,Endorsements,Solved,Low,Mail,2023-04-18 07:00:00,2023-05-31 18:05:00,2023-04-21 11:08:00,2023-04-21 11:08:00,2023-05-31 18:05:00,1043.0,Offered,0,2,1743.0,62585.0,31505.0,62585.0,31505.0,3302.0,1743.0,-
305488,7290760301341,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-22 06:00:00,2023-04-23 23:05:00,2023-04-23 23:05:00,2023-04-23 23:05:00,136.0,Offered,0,1,4320.0,8165.0,4320.0,8165.0,4320.0,8165.0,4320.0,-
305489,7303501346461,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-21 14:42:00,2023-04-21 14:42:00,2023-04-21 14:42:00,80.0,Offered,0,1,2502.0,4782.0,2502.0,4782.0,2502.0,4782.0,2502.0,-
305490,7234613631005,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-20 06:09:00,2023-04-19 18:34:00,2023-04-19 18:34:00,2023-04-21 12:01:00,77.0,Offered,0,2,1294.0,4621.0,2341.0,4621.0,2341.0,2134.0,1294.0,-
305491,9811776071581,Endorsements,Closed,Low,Mail,2023-04-18 07:00:00,2023-05-19 06:12:00,2023-04-18 11:09:00,2023-04-18 11:09:00,2023-04-20 16:38:00,58.0,Offered,0,2,130.0,3458.0,1898.0,3458.0,1898.0,249.0,130.0,-
305492,7245699282077,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-06-07 07:35:00,2023-04-27 08:55:00,2023-04-27 08:55:00,2023-05-11 12:11:00,557.0,Offered,0,2,16751.0,33430.0,16751.0,33430.0,16751.0,13081.0,6482.0,-
305493,7302236418461,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-05-22 06:00:00,2023-04-23 23:17:00,2023-04-23 23:17:00,2023-04-23 23:17:00,136.0,Offered,0,1,4320.0,8176.0,4320.0,8176.0,4320.0,8176.0,4320.0,-
305494,8609226024605,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-05-26 06:09:00,2023-04-27 16:25:00,2023-04-27 16:25:00,2023-04-27 16:25:00,225.0,Offered,0,1,6925.0,13524.0,6925.0,13524.0,6925.0,13524.0,6925.0,-
305495,7700192065949,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-05-26 06:09:00,2023-04-20 10:02:00,2023-04-18 18:45:00,2023-04-27 09:30:00,218.0,Offered,0,2,1503.0,13109.0,6511.0,13109.0,6511.0,3060.0,1502.0,-
305496,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-04-21 11:05:00,2023-04-21 11:05:00,2023-04-21 11:05:00,2023-04-21 11:05:00,76.0,Offered,0,0,478.0,4563.0,2285.0,4563.0,2285.0,4563.0,2285.0,-
305497,6721632937629,Endorsements,Pending,Low,Mail,2023-04-18 07:01:00,2023-04-27 09:02:00,2023-04-27 08:55:00,2023-04-27 08:55:00,2023-04-21 11:05:00,96.0,Offered,0,0,478.0,4299.0,2154.0,5751.0,2880.0,13080.0,6482.0,-
305498,7302096939933,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-05-18 06:08:00,2023-04-18 11:56:00,2023-04-18 11:56:00,2023-04-19 13:31:00,31.0,Offered,0,1,992.0,1830.0,992.0,1830.0,992.0,1830.0,992.0,-
305499,6721632937629,Endorsements,Closed,Low,Mail,2023-04-18 07:01:00,2023-05-25 06:10:00,2023-04-26 14:44:00,2023-04-26 14:44:00,2023-04-26 14:44:00,200.0,Offered,0,1,6183.0,11983.0,6104.0,11983.0,6104.0,11983.0,6104.0,-
